transaction_date,transaction_type,category,amount
2024-01-10,Outflow,Sales,28214.12
2023-03-15,Outflow,Vendor Payments,7330.5
2023-06-14,Outflow,Rent,27398.07
2023-12-31,Inflow,Rent,717.12
2022-09-30,Outflow,Rent,12643.0
2023-04-04,Inflow,Vendor Payments,20822.04
2024-03-30,Inflow,Sales,13526.87
2023-07-22,Inflow,Vendor Payments,27851.29
2024-05-10,Outflow,Payroll,21051.57
2023-05-12,Outflow,Vendor Payments,38398.8
2024-03-05,Inflow,Utilities,14505.15
2024-03-15,Inflow,Rent,28957.82
2024-12-31,Inflow,Rent,33482.91
2024-07-22,Outflow,Utilities,10368.63
2024-09-18,Outflow,Sales,30239.02
2024-04-19,Inflow,Marketing,15914.57
2023-09-27,Outflow,Rent,5410.47
2023-08-26,Outflow,Rent,444.79
2024-01-06,Outflow,Marketing,29827.17
2024-09-17,Inflow,Vendor Payments,7693.89
2023-01-02,Inflow,Rent,2332.39
2022-09-13,Inflow,Sales,20039.2
2023-03-16,Inflow,Vendor Payments,14063.91
2023-03-11,Outflow,Vendor Payments,27764.73
2023-11-21,Inflow,Rent,4562.36
2022-11-04,Outflow,Vendor Payments,5566.33
2023-02-13,Inflow,Vendor Payments,16343.08
2024-04-05,Inflow,Sales,20960.2
2022-03-28,Inflow,Vendor Payments,33020.5
2022-01-03,Inflow,Utilities,23549.32
2023-01-07,Inflow,Rent,36133.12
2023-10-04,Outflow,Rent,8945.38
2024-11-12,Outflow,Utilities,23969.91
2022-04-08,Inflow,Utilities,26312.96
2023-11-01,Outflow,Utilities,29114.46
2022-11-17,Inflow,Marketing,39549.43
2023-06-18,Inflow,Payroll,18880.94
2024-03-30,Inflow,Marketing,14961.99
2023-01-02,Inflow,Sales,34132.61
2023-02-21,Inflow,Sales,7318.6
2023-12-30,Outflow,Rent,1770.02
2024-04-27,Outflow,Payroll,17910.49
2023-11-01,Outflow,Marketing,10114.07
2022-05-13,Outflow,Payroll,16042.06
2022-02-22,Outflow,Rent,39447.51
2024-01-11,Inflow,Vendor Payments,14134.98
2023-11-26,Inflow,Rent,28406.24
2022-01-23,Outflow,Rent,10240.96
2023-04-05,Outflow,Payroll,12345.89
2023-10-12,Inflow,Sales,9953.26
2023-04-27,Inflow,Vendor Payments,23014.79
2022-04-30,Inflow,Vendor Payments,9276.51
2023-11-04,Inflow,Sales,28819.05
2022-07-27,Outflow,Payroll,27306.89
2022-11-14,Inflow,Payroll,17024.41
2022-12-04,Inflow,Sales,1315.41
2022-06-04,Inflow,Marketing,1199.25
2024-05-17,Outflow,Payroll,21452.43
2023-01-29,Inflow,Sales,33616.19
2023-05-20,Outflow,Marketing,24075.28
2024-08-28,Inflow,Rent,17595.32
2022-11-09,Inflow,Vendor Payments,35320.12
2022-01-14,Inflow,Sales,8120.72
2022-03-18,Inflow,Payroll,14569.15
2023-02-13,Inflow,Vendor Payments,22742.79
2023-01-29,Inflow,Marketing,11879.28
2022-08-08,Outflow,Vendor Payments,39909.19
2024-01-14,Inflow,Utilities,18257.14
2023-03-09,Outflow,Sales,2353.37
2024-03-16,Inflow,Rent,7290.51
2024-09-14,Inflow,Marketing,21439.49
2023-10-16,Inflow,Marketing,22137.23
2024-03-27,Outflow,Marketing,39370.53
2024-01-25,Inflow,Vendor Payments,24118.67
2023-11-07,Inflow,Rent,26765.1
2024-04-11,Inflow,Sales,8784.79
2022-01-28,Outflow,Sales,4542.54
2024-09-14,Outflow,Vendor Payments,24199.8
2023-02-20,Inflow,Utilities,34635.74
2022-01-25,Outflow,Sales,23618.71
2023-11-04,Inflow,Sales,17878.49
2023-06-26,Inflow,Rent,23254.8
2022-06-14,Outflow,Vendor Payments,18910.23
2022-07-27,Outflow,Vendor Payments,5932.7
2024-08-06,Outflow,Marketing,29725.02
2024-09-11,Inflow,Sales,21461.62
2023-09-06,Inflow,Payroll,16153.12
2023-01-08,Outflow,Utilities,22517.65
2023-09-10,Inflow,Rent,9876.71
2022-03-10,Outflow,Rent,17289.92
2022-04-11,Outflow,Utilities,25011.07
2022-01-01,Outflow,Utilities,9279.88
2022-12-17,Inflow,Payroll,30035.1
2022-01-07,Inflow,Marketing,20984.13
2022-11-14,Inflow,Payroll,34509.76
2023-09-15,Outflow,Utilities,33935.29
2023-05-24,Inflow,Utilities,19932.33
2022-07-05,Inflow,Payroll,8059.98
2023-12-29,Outflow,Marketing,29544.68
2023-04-07,Inflow,Payroll,16921.52
2022-12-09,Inflow,Marketing,23906.71
2023-09-27,Outflow,Utilities,4558.43
2023-12-14,Outflow,Utilities,25373.88
2024-10-28,Inflow,Utilities,15129.95
2023-07-30,Outflow,Sales,13567.33
2022-05-16,Inflow,Marketing,39202.65
2023-01-18,Outflow,Utilities,17467.5
2022-07-05,Inflow,Vendor Payments,27218.12
2023-10-01,Inflow,Vendor Payments,25220.78
2024-07-16,Inflow,Payroll,4440.85
2024-08-21,Inflow,Vendor Payments,29992.72
2023-07-15,Inflow,Marketing,13129.42
2024-06-16,Outflow,Sales,32017.9
2023-10-01,Outflow,Marketing,24423.34
2022-11-17,Outflow,Rent,12888.53
2024-05-07,Inflow,Payroll,14444.83
2024-09-24,Outflow,Utilities,29340.84
2022-10-12,Outflow,Sales,22137.35
2024-11-17,Inflow,Payroll,26833.54
2022-12-17,Inflow,Rent,6585.24
2022-03-24,Inflow,Vendor Payments,31542.97
2023-10-28,Inflow,Rent,13019.54
2023-06-25,Outflow,Vendor Payments,24908.49
2023-04-25,Inflow,Payroll,4852.79
2022-08-01,Inflow,Payroll,13060.38
2024-07-18,Outflow,Utilities,26060.03
2022-12-26,Inflow,Utilities,11185.98
2022-08-02,Inflow,Payroll,35248.39
2022-10-31,Inflow,Utilities,26550.77
2022-07-19,Inflow,Marketing,34850.05
2022-08-26,Inflow,Sales,15997.01
2023-11-02,Outflow,Marketing,1649.21
2024-05-28,Inflow,Rent,23172.76
2022-09-08,Inflow,Sales,13765.98
2023-04-21,Inflow,Payroll,18093.08
2023-05-13,Inflow,Payroll,27340.08
2024-09-04,Outflow,Payroll,28116.39
2024-09-23,Inflow,Vendor Payments,1393.99
2023-12-02,Outflow,Rent,30841.32
2024-02-23,Inflow,Marketing,19892.7
2023-03-05,Outflow,Utilities,22400.94
2023-06-23,Outflow,Rent,12130.37
2024-06-19,Inflow,Vendor Payments,17007.1
2024-08-25,Outflow,Vendor Payments,28501.89
2022-07-29,Inflow,Rent,31135.54
2023-05-06,Outflow,Vendor Payments,15668.12
2023-04-16,Inflow,Utilities,27737.37
2023-07-22,Inflow,Sales,10544.33
2023-10-26,Inflow,Payroll,33331.3
2023-07-04,Outflow,Marketing,24509.63
2022-07-17,Outflow,Vendor Payments,31074.9
2023-06-05,Inflow,Marketing,19243.05
2023-11-19,Outflow,Payroll,9395.64
2023-04-12,Outflow,Utilities,17340.48
2023-08-19,Outflow,Rent,15444.97
2022-05-19,Inflow,Utilities,13508.85
2024-10-11,Inflow,Payroll,8723.3
2022-08-30,Inflow,Marketing,30438.94
2022-11-12,Inflow,Sales,3728.16
2023-10-29,Inflow,Rent,35536.17
2024-01-03,Inflow,Vendor Payments,7248.48
2022-05-15,Outflow,Sales,39200.98
2023-08-02,Outflow,Payroll,39542.18
2024-12-28,Outflow,Marketing,16115.97
2023-03-15,Outflow,Marketing,39516.5
2022-03-18,Outflow,Marketing,34802.02
2023-02-04,Inflow,Payroll,3572.48
2023-01-09,Outflow,Rent,37908.94
2024-11-01,Inflow,Vendor Payments,1987.82
2024-01-28,Inflow,Sales,7522.0
2024-01-19,Inflow,Payroll,23508.44
2024-02-03,Inflow,Marketing,3505.27
2023-02-21,Outflow,Vendor Payments,6720.59
2022-07-26,Outflow,Marketing,38153.62
2022-12-07,Inflow,Payroll,39789.11
2023-12-22,Inflow,Marketing,31986.02
2022-11-07,Inflow,Payroll,20753.81
2023-09-17,Outflow,Marketing,36041.95
2022-03-24,Inflow,Payroll,4742.38
2024-10-23,Outflow,Marketing,37732.81
2024-05-22,Inflow,Vendor Payments,14256.65
2022-08-24,Outflow,Vendor Payments,34501.13
2023-01-24,Inflow,Marketing,26834.42
2023-01-28,Inflow,Marketing,38422.89
2024-01-17,Inflow,Payroll,34627.71
2022-01-30,Outflow,Payroll,35549.54
2024-09-08,Inflow,Payroll,25380.65
2023-08-28,Outflow,Rent,33376.39
2022-10-10,Inflow,Marketing,30358.11
2022-08-26,Outflow,Utilities,6716.44
2024-01-01,Inflow,Marketing,26049.3
2022-01-31,Inflow,Marketing,6182.57
2024-09-04,Inflow,Marketing,34817.41
2024-07-03,Outflow,Payroll,2918.21
2022-07-26,Inflow,Payroll,39485.75
2024-06-21,Inflow,Rent,16204.88
2023-08-06,Inflow,Payroll,7073.99
2023-04-05,Outflow,Utilities,37446.3
2022-05-16,Inflow,Marketing,2103.41
2024-09-04,Outflow,Marketing,18963.19
2022-10-11,Inflow,Sales,30878.02
2024-04-29,Inflow,Payroll,12874.99
2022-12-17,Inflow,Sales,21294.74
2022-01-17,Inflow,Marketing,28106.4
2023-02-18,Inflow,Payroll,38093.46
2022-01-06,Inflow,Marketing,4377.29
2024-02-19,Inflow,Sales,6541.9
2022-03-28,Outflow,Sales,20502.17
2022-07-08,Inflow,Vendor Payments,16913.46
2023-02-24,Inflow,Vendor Payments,16608.61
2024-12-26,Outflow,Payroll,12089.37
2022-09-05,Inflow,Payroll,22559.19
2024-05-09,Inflow,Payroll,35366.55
2022-07-26,Outflow,Payroll,6688.7
2023-02-28,Inflow,Payroll,8846.87
2023-07-03,Inflow,Payroll,26931.69
2023-05-02,Inflow,Utilities,2531.05
2022-05-13,Inflow,Payroll,27048.44
2022-04-25,Outflow,Sales,12783.91
2023-01-12,Inflow,Sales,14506.8
2024-09-03,Outflow,Sales,16400.31
2022-07-30,Outflow,Utilities,14178.63
2022-05-12,Outflow,Marketing,33696.02
2022-06-03,Outflow,Rent,37858.92
2024-07-08,Inflow,Marketing,22056.06
2024-08-09,Inflow,Payroll,23400.58
2024-03-16,Outflow,Rent,3098.18
2022-05-27,Inflow,Sales,28613.72
2023-12-16,Inflow,Sales,23488.73
2022-08-19,Inflow,Vendor Payments,2300.66
2023-03-27,Inflow,Payroll,8177.5
2024-06-25,Outflow,Payroll,8317.15
2024-12-08,Outflow,Vendor Payments,7087.43
2022-04-17,Outflow,Marketing,26448.24
2022-04-03,Inflow,Vendor Payments,37159.05
2024-04-08,Inflow,Utilities,30590.12
2022-05-20,Inflow,Payroll,19251.73
2022-01-11,Inflow,Utilities,16340.84
2023-03-24,Inflow,Utilities,15642.39
2024-07-15,Inflow,Utilities,24169.5
2023-01-30,Inflow,Sales,14561.06
2023-01-13,Outflow,Vendor Payments,9277.04
2022-12-27,Inflow,Rent,24232.86
2023-11-14,Inflow,Sales,15811.0
2024-10-13,Outflow,Marketing,860.76
2023-10-04,Inflow,Sales,1182.58
2023-07-27,Inflow,Marketing,11183.22
2024-09-23,Outflow,Sales,20643.16
2024-07-11,Outflow,Payroll,14363.31
2023-01-31,Outflow,Utilities,1254.99
2022-07-05,Inflow,Marketing,9159.13
2023-01-06,Outflow,Marketing,4127.85
2023-08-31,Inflow,Vendor Payments,37960.69
2022-10-09,Outflow,Sales,12719.51
2024-11-22,Outflow,Marketing,886.22
2022-03-23,Outflow,Marketing,26524.36
2022-05-28,Outflow,Sales,9528.18
2024-08-22,Outflow,Sales,22799.43
2024-09-18,Inflow,Rent,6284.59
2024-08-05,Inflow,Vendor Payments,39365.33
2023-05-10,Outflow,Marketing,38819.29
2023-12-24,Inflow,Sales,26342.54
2023-12-04,Outflow,Marketing,28375.94
2024-10-27,Outflow,Rent,17207.39
2024-04-05,Outflow,Rent,38498.52
2023-03-10,Inflow,Marketing,17122.46
2024-11-23,Inflow,Vendor Payments,9806.88
2023-07-17,Outflow,Payroll,4880.53
2022-05-18,Inflow,Marketing,8562.57
2023-01-02,Outflow,Rent,23016.88
2022-04-16,Outflow,Vendor Payments,10030.14
2024-03-04,Inflow,Utilities,26273.7
2024-11-21,Outflow,Sales,15472.73
2023-09-28,Inflow,Utilities,35508.85
2024-09-13,Inflow,Vendor Payments,22471.58
2024-08-15,Inflow,Vendor Payments,25017.38
2024-05-04,Outflow,Marketing,22395.42
2022-03-19,Outflow,Vendor Payments,35457.08
2022-07-28,Inflow,Sales,2817.76
2022-01-08,Inflow,Utilities,2973.74
2024-01-07,Inflow,Marketing,28159.09
2022-08-15,Inflow,Rent,30788.17
2022-06-24,Inflow,Sales,17513.5
2022-03-22,Outflow,Marketing,14286.52
2024-12-16,Outflow,Marketing,11334.42
2022-08-26,Inflow,Payroll,9605.48
2024-11-15,Outflow,Sales,36504.76
2022-07-06,Outflow,Vendor Payments,12017.04
2023-09-22,Outflow,Sales,26028.73
2024-10-10,Inflow,Sales,31547.66
2024-03-25,Outflow,Payroll,1172.07
2023-09-06,Outflow,Vendor Payments,1644.8
2024-06-10,Outflow,Utilities,13525.55
2022-06-27,Outflow,Payroll,27931.83
2024-09-11,Inflow,Payroll,10653.71
2022-10-07,Outflow,Payroll,358.89
2024-03-08,Inflow,Sales,11739.47
2024-12-13,Inflow,Utilities,3878.19
2022-03-08,Inflow,Payroll,9010.71
2023-06-28,Inflow,Rent,13527.64
2023-06-04,Inflow,Vendor Payments,5383.88
2023-05-14,Inflow,Utilities,28342.68
2024-08-03,Inflow,Vendor Payments,10460.03
2023-12-28,Inflow,Utilities,26545.46
2024-12-05,Inflow,Payroll,24081.6
2024-11-24,Outflow,Utilities,35952.41
2022-07-08,Inflow,Sales,3790.95
2024-08-04,Outflow,Utilities,8819.94
2022-05-16,Inflow,Marketing,34647.58
2023-06-30,Outflow,Marketing,32938.62
2024-03-03,Outflow,Sales,7926.59
2023-07-09,Inflow,Payroll,4577.12
2024-06-12,Inflow,Payroll,34292.79
2024-08-03,Outflow,Rent,7372.08
2023-06-09,Outflow,Marketing,34883.06
2022-06-23,Inflow,Marketing,38456.25
2023-09-29,Outflow,Vendor Payments,9066.02
2022-07-26,Inflow,Payroll,33663.39
2024-08-06,Outflow,Sales,17126.09
2022-04-14,Inflow,Payroll,31614.5
2024-11-29,Inflow,Payroll,16473.6
2024-11-12,Inflow,Rent,3094.71
2022-10-17,Inflow,Utilities,28594.0
2023-07-21,Outflow,Utilities,6282.34
2024-08-21,Outflow,Sales,37102.9
2024-04-17,Outflow,Rent,16884.53
2023-02-15,Outflow,Rent,3555.41
2024-05-31,Inflow,Rent,9370.66
2024-06-04,Inflow,Utilities,34541.95
2023-02-28,Outflow,Rent,13047.09
2022-06-04,Outflow,Payroll,34296.22
2022-05-31,Outflow,Utilities,7139.78
2022-07-31,Inflow,Utilities,18888.26
2024-05-30,Outflow,Vendor Payments,35166.9
2024-01-25,Inflow,Payroll,2221.67
2023-06-25,Outflow,Rent,12379.8
2023-12-02,Outflow,Rent,36421.11
2022-06-21,Outflow,Vendor Payments,23982.1
2023-01-06,Inflow,Marketing,28734.42
2024-07-01,Inflow,Sales,33732.5
2024-03-12,Inflow,Rent,21086.78
2022-09-13,Outflow,Rent,33861.03
2024-09-16,Inflow,Payroll,25658.95
2023-11-07,Outflow,Rent,27520.32
2024-05-13,Outflow,Rent,6368.32
2023-02-20,Outflow,Sales,37579.05
2022-11-25,Inflow,Payroll,31904.55
2024-07-06,Outflow,Marketing,10391.58
2024-08-19,Outflow,Rent,23325.79
2024-04-03,Outflow,Rent,15245.7
2022-09-06,Inflow,Marketing,26517.96
2024-01-15,Inflow,Vendor Payments,39751.75
2022-11-04,Outflow,Marketing,2116.13
2023-07-27,Inflow,Marketing,38115.19
2024-03-08,Inflow,Payroll,3173.94
2024-09-27,Outflow,Utilities,18592.36
2024-01-31,Inflow,Marketing,19439.74
2022-10-20,Inflow,Payroll,10968.36
2023-02-14,Inflow,Utilities,22797.96
2022-07-17,Outflow,Marketing,33408.38
2022-03-21,Outflow,Rent,11970.3
2022-05-17,Inflow,Rent,3095.08
2022-08-01,Inflow,Utilities,25401.66
2023-09-11,Outflow,Vendor Payments,30144.28
2024-08-17,Inflow,Utilities,38194.56
2022-06-15,Inflow,Marketing,6633.13
2023-03-06,Inflow,Sales,36083.99
2022-05-01,Inflow,Marketing,19440.3
2022-11-27,Outflow,Utilities,9659.6
2024-12-27,Outflow,Sales,38521.11
2023-09-12,Outflow,Utilities,9765.64
2022-02-06,Inflow,Marketing,29417.73
2024-08-21,Inflow,Payroll,31460.01
2024-04-24,Inflow,Rent,17391.61
2024-03-07,Inflow,Sales,27692.4
2022-10-13,Inflow,Sales,23027.34
2024-06-05,Outflow,Marketing,7923.7
2022-08-08,Inflow,Rent,30467.55
2024-10-27,Outflow,Vendor Payments,37142.24
2022-08-04,Inflow,Sales,19698.93
2023-11-12,Inflow,Rent,39774.12
2022-10-20,Inflow,Rent,17290.22
2022-02-12,Outflow,Sales,19345.54
2023-11-24,Outflow,Payroll,27053.73
2024-08-16,Outflow,Utilities,7675.07
2022-04-24,Inflow,Payroll,36107.26
2024-07-09,Outflow,Marketing,32110.53
2022-08-25,Inflow,Utilities,34934.97
2023-10-15,Outflow,Utilities,24499.48
2022-06-07,Outflow,Marketing,35384.79
2024-06-26,Outflow,Rent,27294.91
2024-08-18,Inflow,Sales,20608.97
2024-05-02,Outflow,Payroll,37292.09
2024-06-04,Outflow,Rent,17756.87
2022-03-01,Inflow,Payroll,20172.62
2023-02-05,Inflow,Sales,7030.89
2024-04-07,Inflow,Payroll,37922.06
2023-04-21,Inflow,Vendor Payments,9075.8
2023-10-17,Inflow,Marketing,8296.21
2024-04-24,Inflow,Utilities,4317.43
2024-07-12,Inflow,Payroll,18298.37
2023-09-30,Inflow,Sales,11162.5
2023-10-11,Outflow,Sales,29709.01
2022-08-01,Inflow,Vendor Payments,12508.61
2024-09-16,Outflow,Sales,28914.58
2024-03-14,Inflow,Vendor Payments,8079.65
2022-05-08,Outflow,Rent,9429.64
2024-08-09,Inflow,Payroll,32305.11
2022-08-05,Inflow,Sales,15032.41
2023-12-12,Inflow,Marketing,4737.43
2022-01-20,Outflow,Payroll,38467.73
2024-12-19,Outflow,Vendor Payments,7342.47
2023-11-06,Outflow,Payroll,6262.83
2023-12-15,Inflow,Payroll,14527.77
2024-01-09,Inflow,Sales,4096.66
2023-07-11,Outflow,Marketing,6477.97
2022-07-16,Inflow,Rent,33903.85
2024-07-24,Inflow,Marketing,7108.82
2023-11-09,Inflow,Utilities,4723.64
2023-05-19,Inflow,Vendor Payments,35234.31
2024-01-08,Inflow,Utilities,17918.72
2024-03-02,Inflow,Marketing,6539.37
2022-07-16,Outflow,Marketing,23386.24
2024-02-20,Inflow,Vendor Payments,1947.78
2024-01-14,Outflow,Marketing,17267.09
2023-02-26,Inflow,Rent,23735.46
2023-03-08,Inflow,Payroll,38297.67
2024-07-14,Outflow,Rent,13260.65
2022-08-23,Outflow,Utilities,30672.53
2022-11-23,Outflow,Payroll,5568.18
2024-07-22,Outflow,Payroll,17513.22
2023-04-24,Outflow,Marketing,9158.45
2023-03-04,Outflow,Payroll,19850.97
2023-10-28,Outflow,Vendor Payments,16864.1
2024-05-07,Outflow,Rent,39197.47
2023-10-04,Inflow,Payroll,36724.67
2024-03-21,Outflow,Marketing,23413.57
2024-12-02,Inflow,Marketing,7307.44
2023-07-29,Outflow,Marketing,22411.19
2024-10-15,Inflow,Sales,31745.67
2024-10-25,Inflow,Rent,1809.68
2024-03-13,Outflow,Marketing,17530.97
2023-02-04,Inflow,Vendor Payments,1993.08
2023-08-18,Outflow,Marketing,9985.13
2022-04-27,Inflow,Sales,3956.95
2023-01-18,Inflow,Rent,38434.96
2024-05-08,Outflow,Payroll,7002.5
2022-03-23,Inflow,Rent,6259.12
2024-04-11,Outflow,Payroll,38890.58
2024-05-22,Inflow,Payroll,20783.9
2023-10-15,Outflow,Marketing,30392.01
2024-01-04,Outflow,Utilities,13294.39
2022-03-11,Outflow,Vendor Payments,21454.57
2023-01-22,Outflow,Vendor Payments,572.09
2023-06-08,Inflow,Utilities,16530.09
2022-10-24,Outflow,Marketing,22337.06
2023-09-09,Outflow,Sales,20722.08
2023-12-20,Inflow,Payroll,16411.04
2024-12-24,Inflow,Utilities,31579.93
2022-06-27,Outflow,Vendor Payments,20215.14
2024-10-28,Outflow,Rent,25553.98
2022-01-11,Inflow,Sales,7629.46
2024-02-24,Inflow,Marketing,34501.55
2023-02-15,Inflow,Sales,14704.6
2024-06-10,Inflow,Vendor Payments,19439.51
2023-08-30,Inflow,Utilities,14282.13
2022-06-04,Inflow,Marketing,35708.71
2023-08-22,Inflow,Vendor Payments,36059.38
2024-04-03,Outflow,Payroll,9204.09
2022-12-16,Outflow,Sales,30182.77
2024-07-31,Inflow,Utilities,4384.48
2022-01-19,Inflow,Payroll,1485.06
2022-11-09,Outflow,Rent,33512.39
2024-07-15,Outflow,Payroll,5507.77
2023-06-12,Outflow,Sales,6444.87
2023-07-11,Outflow,Rent,24381.55
2023-03-21,Inflow,Vendor Payments,32725.71
2022-08-19,Inflow,Utilities,7827.16
2023-09-17,Outflow,Rent,4833.43
2024-10-07,Inflow,Sales,3369.7
2024-06-07,Inflow,Marketing,1286.4
2022-12-25,Inflow,Rent,4924.22
2022-02-13,Inflow,Vendor Payments,37724.87
2024-05-26,Outflow,Rent,4082.72
2022-08-11,Inflow,Utilities,24023.09
2024-06-20,Inflow,Payroll,36862.37
2022-09-28,Outflow,Marketing,25224.46
2022-07-31,Outflow,Sales,1600.01
2022-09-04,Outflow,Marketing,23977.63
2024-08-05,Outflow,Payroll,36151.69
2024-03-31,Inflow,Marketing,13105.59
2022-03-13,Inflow,Payroll,12751.03
2022-10-22,Inflow,Utilities,10179.88
2022-06-20,Inflow,Rent,20370.12
2022-09-03,Inflow,Sales,9746.33
2023-09-09,Inflow,Payroll,29034.41
2022-08-28,Outflow,Payroll,25901.01
2022-11-07,Outflow,Rent,16210.71
2023-02-02,Outflow,Payroll,28985.44
2024-07-11,Inflow,Sales,4210.3
2024-03-02,Outflow,Vendor Payments,30056.28
2022-01-22,Inflow,Marketing,24235.45
2024-03-23,Outflow,Utilities,25314.29
2024-06-22,Inflow,Utilities,2867.15
2024-04-11,Inflow,Payroll,24839.96
2024-11-10,Outflow,Marketing,19916.64
2023-05-22,Outflow,Utilities,19588.74
2022-06-09,Outflow,Marketing,13077.58
2024-01-14,Inflow,Utilities,602.27
2024-03-23,Outflow,Vendor Payments,17078.7
2022-06-29,Inflow,Payroll,16216.37
2022-08-01,Inflow,Sales,17085.37
2023-06-14,Outflow,Payroll,24596.16
2022-01-27,Outflow,Marketing,12206.28
2024-07-27,Outflow,Rent,10994.52
2024-05-19,Inflow,Vendor Payments,20061.92
2023-03-14,Inflow,Sales,23815.01
2022-10-12,Inflow,Sales,22822.94
2023-10-23,Inflow,Marketing,35301.18
2023-10-11,Outflow,Sales,30835.02
2022-07-08,Inflow,Marketing,2371.94
2023-04-24,Outflow,Sales,22669.97
2023-08-26,Outflow,Sales,16887.22
2024-10-11,Outflow,Utilities,14633.74
2023-06-01,Inflow,Utilities,38328.47
2024-07-04,Inflow,Marketing,18434.79
2022-08-18,Inflow,Vendor Payments,28861.57
2024-05-18,Inflow,Sales,38693.35
2024-01-29,Outflow,Payroll,6294.71
2022-02-03,Outflow,Rent,2468.27
2022-10-23,Outflow,Utilities,12750.72
2023-03-29,Outflow,Marketing,2064.44
2022-05-22,Outflow,Sales,4935.56
2023-10-10,Inflow,Utilities,39670.88
2022-05-08,Inflow,Vendor Payments,38419.1
2024-04-14,Inflow,Utilities,27744.32
2024-07-13,Outflow,Payroll,30193.58
2023-12-31,Inflow,Marketing,5877.54
2023-04-08,Inflow,Payroll,23930.85
2023-07-18,Outflow,Utilities,6430.19
2023-05-29,Inflow,Rent,15321.93
2022-01-01,Outflow,Vendor Payments,14010.2
2024-12-14,Outflow,Marketing,24674.23
2022-12-04,Inflow,Marketing,3463.82
2024-06-26,Outflow,Sales,4407.44
2024-03-28,Inflow,Payroll,24514.3
2024-10-30,Outflow,Marketing,25553.87
2022-12-11,Inflow,Payroll,13793.33
2024-09-03,Inflow,Rent,6130.78
2024-06-01,Outflow,Sales,35477.37
2022-07-17,Inflow,Rent,2402.07
2024-11-03,Outflow,Sales,28779.81
2024-05-21,Inflow,Sales,5859.78
2023-06-26,Outflow,Payroll,25603.74
2023-04-02,Inflow,Utilities,26647.14
2024-01-20,Outflow,Sales,32229.11
2023-01-01,Inflow,Rent,15982.5
2023-02-05,Inflow,Utilities,1165.32
2023-07-28,Outflow,Rent,32498.66
2023-04-27,Outflow,Utilities,17929.5
2022-04-20,Outflow,Rent,33929.47
2024-10-15,Inflow,Payroll,31106.6
2023-02-10,Outflow,Payroll,20082.78
2022-11-05,Inflow,Vendor Payments,39976.16
2022-06-09,Outflow,Marketing,18644.38
2024-04-23,Inflow,Vendor Payments,27951.23
2022-02-24,Inflow,Vendor Payments,26891.21
2024-01-31,Outflow,Sales,20867.25
2022-09-13,Outflow,Sales,23538.41
2023-06-18,Outflow,Vendor Payments,32004.77
2023-02-26,Outflow,Marketing,22993.05
2024-08-03,Outflow,Vendor Payments,18170.89
2024-08-19,Inflow,Payroll,26584.67
2024-03-23,Outflow,Rent,1709.71
2024-06-05,Outflow,Vendor Payments,4635.0
2022-09-21,Inflow,Sales,5279.43
2024-01-18,Outflow,Marketing,17202.98
2024-04-12,Outflow,Sales,34909.48
2022-08-21,Outflow,Payroll,25838.8
2023-11-11,Inflow,Utilities,38912.95
2022-08-21,Outflow,Sales,1885.66
2024-12-04,Outflow,Utilities,28963.68
2023-07-12,Inflow,Sales,12773.8
2024-07-01,Outflow,Marketing,1224.43
2023-11-12,Outflow,Utilities,33089.29
2022-12-01,Outflow,Marketing,6758.93
2023-02-08,Outflow,Sales,8798.77
2022-09-13,Inflow,Sales,13816.49
2024-12-25,Inflow,Vendor Payments,31597.78
2024-10-16,Inflow,Payroll,25096.25
2024-07-29,Outflow,Utilities,10814.99
2024-02-11,Inflow,Vendor Payments,6989.03
2024-08-03,Outflow,Marketing,4649.07
2022-11-07,Inflow,Vendor Payments,6247.72
2023-11-13,Outflow,Vendor Payments,34765.36
2022-05-09,Inflow,Utilities,36930.53
2024-02-20,Outflow,Sales,38727.92
2022-11-22,Outflow,Sales,33438.86
2024-02-29,Outflow,Utilities,35529.4
2022-01-17,Inflow,Payroll,32699.31
2023-11-30,Outflow,Rent,38334.81
2024-10-05,Inflow,Rent,33872.34
2022-12-08,Inflow,Utilities,18641.51
2024-09-29,Outflow,Utilities,13133.2
2024-04-17,Outflow,Vendor Payments,23493.21
2023-09-20,Inflow,Payroll,24444.88
2024-02-10,Outflow,Payroll,23124.11
2024-05-27,Inflow,Marketing,28357.04
2023-12-11,Inflow,Sales,28049.37
2024-04-28,Inflow,Utilities,3761.61
2024-01-09,Outflow,Utilities,11635.24
2022-06-26,Outflow,Utilities,35627.45
2024-08-03,Inflow,Utilities,23724.39
